Dates,Monetary Base
17/11/2019,1.502.862
18/11/2019,1.508.855
19/11/2019,1.513.938
20/11/2019,1.519.021
21/11/2019,1.524.946
22/11/2019,1.530.866
23/11/2019,1.536.272
24/11/2019,1.541.226
25/11/2019,1.548.291
26/11/2019,1.552.725
27/11/2019,1.556.965
28/11/2019,1.562.389
29/11/2019,1.566.156
30/11/2019,1.569.671
01/12/2019,1.671.621
02/12/2019,1.665.470
03/12/2019,1.641.077
04/12/2019,1.610.801
05/12/2019,1.597.641
06/12/2019,1.592.582
07/12/2019,1.588.969
08/12/2019,1.586.260
09/12/2019,1.592.519
10/12/2019,1.605.517
11/12/2019,1.616.357
12/12/2019,1.622.228
13/12/2019,1.626.026
14/12/2019,1.629.282
15/12/2019,1.632.104
16/12/2019,1.638.493
17/12/2019,1.644.240
18/12/2019,1.651.089
19/12/2019,1.657.699
